"code_entite","lat","long","surface_bv","type","date","nom_site","mesure_2024","moyenne_historique","rapport","rapport_categorie","colour_categ","rapport_label","popup_html"
"Y3534010",43.6706273,4.2443916,490,"site",2024-02-13,"Le Vieux Vistre [lit mineur] au Cailar",1635.28571428571,3849.11904761905,-57.5153250898475,"inf à -40%","#fd8d3c","-57,5%","Débit moyen au 13 février 2024: <span style='background: #fd8d3c; display: inline-block; padding: 2px; padding-bottom:0'>-57,5%</span> par rapport à la moyenne 1990-2020 à cette période."
"Y4022010",43.5009119,5.5147336,303,"site",2024-02-13,"L'Arc à Meyreuil [Pont de Bayeux]",735.571428571429,2196.2380952381,-66.5076646213222,"inf à -60%","#e6550d","-66,5%","Débit moyen au 13 février 2024: <span style='background: #e6550d; display: inline-block; padding: 2px; padding-bottom:0'>-66,5%</span> par rapport à la moyenne 1990-2020 à cette période."
"Y4122020",43.4999369,5.152489,728,"site",2024-02-13,"L'Arc à Berre-l'Étang",3498.57142857143,4775.4380952381,-26.7382100071597,"inf à -15%","#fdbe85","-26,7%","Débit moyen au 13 février 2024: <span style='background: #fdbe85; display: inline-block; padding: 2px; padding-bottom:0'>-26,7%</span> par rapport à la moyenne 1990-2020 à cette période."
"Y4225610",43.4095406,5.2059893,72,"site",2024-02-13,"La Cadière à Marignane [stade Saint-Pierre]",1382.28571428571,1026.75714285714,34.626354820308,"sup à 15%","#c6dbef","+34,6%","Débit moyen au 13 février 2024: <span style='background: #c6dbef; display: inline-block; padding: 2px; padding-bottom:0'>+34,6%</span> par rapport à la moyenne 1990-2020 à cette période."
"Y4414030",43.351527,5.6053422,165,"site",2024-02-13,"L'Huveaune à Roquevaire",1805.85714285714,1359.12571428571,32.8690292498961,"sup à 15%","#c6dbef","+32,9%","Débit moyen au 13 février 2024: <span style='background: #c6dbef; display: inline-block; padding: 2px; padding-bottom:0'>+32,9%</span> par rapport à la moyenne 1990-2020 à cette période."
"Y4424040",43.2895325,5.5571449,245,"site",2024-02-13,"L'Huveaune à Aubagne [Le Charrel]",2251.42857142857,1832.11038961039,22.8871679455598,"sup à 15%","#c6dbef","+22,9%","Débit moyen au 13 février 2024: <span style='background: #c6dbef; display: inline-block; padding: 2px; padding-bottom:0'>+22,9%</span> par rapport à la moyenne 1990-2020 à cette période."
"Y4604020",43.1926963,6.0380174,169,"site",2024-02-13,"Le Gapeau à Solliès-Pont",4274.14285714286,1901.93333333333,124.726218434376,"sup à 100%","#6baed6","+124,7%","Débit moyen au 13 février 2024: <span style='background: #6baed6; display: inline-block; padding: 2px; padding-bottom:0'>+124,7%</span> par rapport à la moyenne 1990-2020 à cette période."
"Y4615020",43.186554,6.1116975,277,"site",2024-02-13,"Le Réal Martin à la Crau [Decapris]",3219.57142857143,3158.41428571429,1.9363242856948,"0 et 15%","#eff3ff","+1,9%","Débit moyen au 13 février 2024: <span style='background: #eff3ff; display: inline-block; padding: 2px; padding-bottom:0'>+1,9%</span> par rapport à la moyenne 1990-2020 à cette période."
"Y4624010",43.1471199,6.1497631,517,"site",2024-02-13,"Le Gapeau à Hyères [Sainte-Eulalie]",7857.42857142857,5983.3619047619,31.3212989034673,"sup à 15%","#c6dbef","+31,3%","Débit moyen au 13 février 2024: <span style='background: #c6dbef; display: inline-block; padding: 2px; padding-bottom:0'>+31,3%</span> par rapport à la moyenne 1990-2020 à cette période."
"Y5032010",43.499856,6.0259447,485,"site",2024-02-13,"L'Argens à Châteauvert",1285.42857142857,4727.52857142857,-72.8097133204604,"inf à -60%","#e6550d","-72,8%","Débit moyen au 13 février 2024: <span style='background: #e6550d; display: inline-block; padding: 2px; padding-bottom:0'>-72,8%</span> par rapport à la moyenne 1990-2020 à cette période."
"Y5105010",43.441011,6.1734775,215,"site",2024-02-13,"Le Caramy à Vins-sur-Caramy [Les Marcounious]",1660.42857142857,3091.59523809524,-46.2921746363028,"inf à -40%","#fd8d3c","-46,3%","Débit moyen au 13 février 2024: <span style='background: #fd8d3c; display: inline-block; padding: 2px; padding-bottom:0'>-46,3%</span> par rapport à la moyenne 1990-2020 à cette période."
"Y5106610",43.4432762,6.222348,223,"site",2024-02-13,"L'Issole à Cabasse [Pont des Fées]",1242.57142857143,2335.91428571429,-46.8057780985115,"inf à -40%","#fd8d3c","-46,8%","Débit moyen au 13 février 2024: <span style='background: #fd8d3c; display: inline-block; padding: 2px; padding-bottom:0'>-46,8%</span> par rapport à la moyenne 1990-2020 à cette période."
"Y5115020",43.5629355,6.2310487,166,"site",2024-02-13,"La Bresque à Salernes [Les Vingalières]",445.571428571429,935.5,-52.3707719325036,"inf à -40%","#fd8d3c","-52,4%","Débit moyen au 13 février 2024: <span style='background: #fd8d3c; display: inline-block; padding: 2px; padding-bottom:0'>-52,4%</span> par rapport à la moyenne 1990-2020 à cette période."
"Y5215020",43.3951549,6.4533896,229,"site",2024-02-13,"L'Aille à Vidauban [Le Baou]",6499.85714285714,2742.6,136.996176724901,"sup à 100%","#6baed6","+137,0%","Débit moyen au 13 février 2024: <span style='background: #6baed6; display: inline-block; padding: 2px; padding-bottom:0'>+137,0%</span> par rapport à la moyenne 1990-2020 à cette période."
"Y5312010",43.4495826,6.632972,2530,"site",2024-02-13,"L'Argens à Roquebrune-sur-Argens",26830.1428571429,26138.0142857143,2.64797686565992,"0 et 15%","#eff3ff","+2,6%","Débit moyen au 13 février 2024: <span style='background: #eff3ff; display: inline-block; padding: 2px; padding-bottom:0'>+2,6%</span> par rapport à la moyenne 1990-2020 à cette période."
"Y5444010",43.2544573,6.5525733,195,"site",2024-02-13,"La Giscle à Cogolin [Les Ajusts]",4183,2320.52380952381,80.2610248096694,"sup à 50%","#9ecae1","+80,3%","Débit moyen au 13 février 2024: <span style='background: #9ecae1; display: inline-block; padding: 2px; padding-bottom:0'>+80,3%</span> par rapport à la moyenne 1990-2020 à cette période."
"Y5514040",43.6646561,6.762195,278,"site",2024-02-13,"La Siagne à Callian [Ajustadoux]",21981.1428571429,8584.04761904762,156.0696752004,"sup à 100%","#6baed6","+156,1%","Débit moyen au 13 février 2024: <span style='background: #6baed6; display: inline-block; padding: 2px; padding-bottom:0'>+156,1%</span> par rapport à la moyenne 1990-2020 à cette période."
"Y5534030",43.5894542,6.927418,515,"site",2024-02-13,"La Siagne à Pégomas",18274.8571428571,10769.0523809524,69.6979130232525,"sup à 50%","#9ecae1","+69,7%","Débit moyen au 13 février 2024: <span style='background: #9ecae1; display: inline-block; padding: 2px; padding-bottom:0'>+69,7%</span> par rapport à la moyenne 1990-2020 à cette période."
"Y5605210",43.6232505,7.0986506,41,"site",2024-02-07,"La Brague à Biot",33.1428571428571,977.395238095238,-96.6090629613209,"inf à -80%","#a63603","-96,6%","Débit moyen au 7 février 2024: <span style='background: #a63603; display: inline-block; padding: 2px; padding-bottom:0'>-96,6%</span> par rapport à la moyenne 1990-2020 à cette période."
"Y5615010",43.6977962,7.0066945,206,"site",2024-02-13,"Le Loup à Tourrettes-sur-Loup [Les Vallettes]",13091.2857142857,5331.63333333333,145.539872977369,"sup à 100%","#6baed6","+145,5%","Débit moyen au 13 février 2024: <span style='background: #6baed6; display: inline-block; padding: 2px; padding-bottom:0'>+145,5%</span> par rapport à la moyenne 1990-2020 à cette période."
"Y5615030",43.6481475,7.1373555,279,"site",2024-02-13,"Le Loup à Villeneuve-Loubet [Moulin du Loup]",16933.4285714286,5639.30476190476,200.27510990041,"sup à 200%","#3182bd","+200,3%","Débit moyen au 13 février 2024: <span style='background: #3182bd; display: inline-block; padding: 2px; padding-bottom:0'>+200,3%</span> par rapport à la moyenne 1990-2020 à cette période."
"Y6042010",43.949357,6.8101316,676,"site",2024-01-24,"Le Var à Entrevaux [Pont-levis]",35039.5714285714,21256.2142857143,64.8438943905477,"sup à 50%","#9ecae1","+64,8%","Débit moyen au 24 janvier 2024: <span style='background: #9ecae1; display: inline-block; padding: 2px; padding-bottom:0'>+64,8%</span> par rapport à la moyenne 1990-2020 à cette période."
"Y6434010",43.8461663,7.1564988,451,"site",2024-02-13,"L'Esteron au Broc [La Clave]",13165.1428571429,7522.39047619048,75.0127555703549,"sup à 50%","#9ecae1","+75,0%","Débit moyen au 13 février 2024: <span style='background: #9ecae1; display: inline-block; padding: 2px; padding-bottom:0'>+75,0%</span> par rapport à la moyenne 1990-2020 à cette période."
"Y7000002",42.3195961,8.9761485,96,"site",2024-02-13,"Le Golo à Albertacce",5051,5142.61904761905,-1.78156396129456,"inf à 0%","#feedde","-1,8%","Débit moyen au 13 février 2024: <span style='background: #feedde; display: inline-block; padding: 2px; padding-bottom:0'>-1,8%</span> par rapport à la moyenne 1990-2020 à cette période."
"Y7210001",42.5066503,9.3723177,926,"site",2024-02-13,"Le Golo à Volpajola",9922.57142857143,19019.6333333333,-47.8298490056515,"inf à -40%","#fd8d3c","-47,8%","Débit moyen au 13 février 2024: <span style='background: #fd8d3c; display: inline-block; padding: 2px; padding-bottom:0'>-47,8%</span> par rapport à la moyenne 1990-2020 à cette période."
"Y7310003",42.6032105,9.3799837,54,"site",2024-02-13,"Le Bevinco à Olmeta-di-Tuda",107,1048.66666666667,-89.7965670692944,"inf à -80%","#a63603","-89,8%","Débit moyen au 13 février 2024: <span style='background: #a63603; display: inline-block; padding: 2px; padding-bottom:0'>-89,8%</span> par rapport à la moyenne 1990-2020 à cette période."
"Y7410001",42.8960312,9.4340932,18,"site",2024-02-13,"Le Luri à Luri [Piazza]",25.7142857142857,266.366666666667,-90.3462824248709,"inf à -80%","#a63603","-90,3%","Débit moyen au 13 février 2024: <span style='background: #a63603; display: inline-block; padding: 2px; padding-bottom:0'>-90,3%</span> par rapport à la moyenne 1990-2020 à cette période."
"Y7810001",42.3936489,8.7169008,129,"site",2024-02-13,"Le Fango à Galéria",5754.14285714286,3037.61428571429,89.4296746036596,"sup à 50%","#9ecae1","+89,4%","Débit moyen au 13 février 2024: <span style='background: #9ecae1; display: inline-block; padding: 2px; padding-bottom:0'>+89,4%</span> par rapport à la moyenne 1990-2020 à cette période."
"Y7910002",42.2557107,8.7629297,103,"site",2024-02-04,"Le Porto à Ota",1291.57142857143,4804.14906832298,-73.1155005766237,"inf à -60%","#e6550d","-73,1%","Débit moyen au 4 février 2024: <span style='background: #e6550d; display: inline-block; padding: 2px; padding-bottom:0'>-73,1%</span> par rapport à la moyenne 1990-2020 à cette période."
"Y8120001",42.1164144,8.8185556,322,"site",2024-02-13,"Le Liamone à Arbori [Pont de Truggia]",19683,16406.5095238095,19.9706736611805,"sup à 15%","#c6dbef","+20,0%","Débit moyen au 13 février 2024: <span style='background: #c6dbef; display: inline-block; padding: 2px; padding-bottom:0'>+20,0%</span> par rapport à la moyenne 1990-2020 à cette période."
"Y8300001",42.0005315,8.8794835,201,"site",2024-02-13,"La Gravona à Peri",10445.5714285714,8698.10559006211,20.0901888395771,"sup à 15%","#c6dbef","+20,1%","Débit moyen au 13 février 2024: <span style='background: #c6dbef; display: inline-block; padding: 2px; padding-bottom:0'>+20,1%</span> par rapport à la moyenne 1990-2020 à cette période."
"Y8620001",41.8103405,8.9594182,331,"site",2024-02-13,"Le Taravo à Zigliara [Pont d'Abra]",10212.5714285714,12353.9380952381,-17.3334741534127,"inf à -15%","#fdbe85","-17,3%","Débit moyen au 13 février 2024: <span style='background: #fdbe85; display: inline-block; padding: 2px; padding-bottom:0'>-17,3%</span> par rapport à la moyenne 1990-2020 à cette période."
"Y8900002",41.6259527,9.0829854,26.2,"site",2024-02-13,"L'Ortolo à Levie [Vignallela]",253.142857142857,795.683229813665,-68.1854728542992,"inf à -60%","#e6550d","-68,2%","Débit moyen au 13 février 2024: <span style='background: #e6550d; display: inline-block; padding: 2px; padding-bottom:0'>-68,2%</span> par rapport à la moyenne 1990-2020 à cette période."
"Y9020001",42.2241232,9.2053696,147,"site",2024-02-13,"Le Vecchio à Venaco",8680.14285714286,6172.77142857143,40.6198651219411,"sup à 15%","#c6dbef","+40,6%","Débit moyen au 13 février 2024: <span style='background: #c6dbef; display: inline-block; padding: 2px; padding-bottom:0'>+40,6%</span> par rapport à la moyenne 1990-2020 à cette période."
"Y9110002",42.1821436,9.3869421,573,"site",2024-02-13,"Le Tavignano à Antisanti",13620,12719.9751552795,7.07568083847191,"0 et 15%","#eff3ff","+7,1%","Débit moyen au 13 février 2024: <span style='background: #eff3ff; display: inline-block; padding: 2px; padding-bottom:0'>+7,1%</span> par rapport à la moyenne 1990-2020 à cette période."
"Y9210002",42.2294852,9.4377952,66.1,"site",2024-02-13,"La Bravona à Tallone [Site barrage]",124.142857142857,3196.35238095238,-96.1161085403898,"inf à -80%","#a63603","-96,1%","Débit moyen au 13 février 2024: <span style='background: #a63603; display: inline-block; padding: 2px; padding-bottom:0'>-96,1%</span> par rapport à la moyenne 1990-2020 à cette période."
"Y9410001",42.1032438,9.2603564,115,"site",2024-02-13,"L'U Fium'Orbu à Ghisoni [Sampolo]",3285.57142857143,5617.77142857143,-41.514682995799,"inf à -40%","#fd8d3c","-41,5%","Débit moyen au 13 février 2024: <span style='background: #fd8d3c; display: inline-block; padding: 2px; padding-bottom:0'>-41,5%</span> par rapport à la moyenne 1990-2020 à cette période."
"Y9600001",41.8572315,9.3605549,99.7,"site",2024-02-13,"La Solenzara à Sari-Solenzara [Canniciu]",755.714285714286,25253.1904761905,-97.0074502608817,"inf à -80%","#a63603","-97,0%","Débit moyen au 13 février 2024: <span style='background: #a63603; display: inline-block; padding: 2px; padding-bottom:0'>-97,0%</span> par rapport à la moyenne 1990-2020 à cette période."
"A1050030",47.6260848,7.2388226,233,"site",2024-02-13,"L'Ill à Altkirch",1789,2877.54285714286,-37.8289016422742,"inf à -15%","#fdbe85","-37,8%","Débit moyen au 13 février 2024: <span style='background: #fdbe85; display: inline-block; padding: 2px; padding-bottom:0'>-37,8%</span> par rapport à la moyenne 1990-2020 à cette période."
"A1120100",47.5641889,7.1548402,91,"site",2024-02-13,"La Largue à Friesen",887.285714285714,1458.91304347826,-39.1817272282181,"inf à -15%","#fdbe85","-39,2%","Débit moyen au 13 février 2024: <span style='background: #fdbe85; display: inline-block; padding: 2px; padding-bottom:0'>-39,2%</span> par rapport à la moyenne 1990-2020 à cette période."
"A1500200",47.9416638,7.1077873,28.3,"site",2024-02-13,"La Lauch à Linthal",1080.85714285714,1152.09047619048,-6.18296347426475,"inf à 0%","#feedde","-6,2%","Débit moyen au 13 février 2024: <span style='background: #feedde; display: inline-block; padding: 2px; padding-bottom:0'>-6,2%</span> par rapport à la moyenne 1990-2020 à cette période."
"A2020300",48.0518119,7.110804,45.8,"site",2024-02-13,"La Petite Fecht à Stosswihr [Village]",2409.14285714286,1833.59047619048,31.3893635697849,"sup à 15%","#c6dbef","+31,4%","Débit moyen au 13 février 2024: <span style='background: #c6dbef; display: inline-block; padding: 2px; padding-bottom:0'>+31,4%</span> par rapport à la moyenne 1990-2020 à cette période."
"A2110300",48.1511857,7.1712455,38.4,"site",2024-02-13,"La Béhine à Lapoutroie",983.285714285714,1317.01428571429,-25.3397837099069,"inf à -15%","#fdbe85","-25,3%","Débit moyen au 13 février 2024: <span style='background: #fdbe85; display: inline-block; padding: 2px; padding-bottom:0'>-25,3%</span> par rapport à la moyenne 1990-2020 à cette période."
"A2310200",48.3188973,7.3490037,99,"site",2024-02-13,"Le Giessen à Thanvillé",3188.71428571429,2358.07619047619,35.2252441457526,"sup à 15%","#c6dbef","+35,2%","Débit moyen au 13 février 2024: <span style='background: #c6dbef; display: inline-block; padding: 2px; padding-bottom:0'>+35,2%</span> par rapport à la moyenne 1990-2020 à cette période."
"A2340210",48.2701103,7.2926184,108,"site",2024-02-13,"La Liepvrette à Lièpvre",2255.85714285714,2409.62857142857,-6.38154072352592,"inf à 0%","#feedde","-6,4%","Débit moyen au 13 février 2024: <span style='background: #feedde; display: inline-block; padding: 2px; padding-bottom:0'>-6,4%</span> par rapport à la moyenne 1990-2020 à cette période."
"A2510200",48.3859607,7.4215846,41.8,"site",2024-02-13,"L'Andlau à Andlau",1643.85714285714,1091.70476190476,50.5770790986574,"sup à 50%","#9ecae1","+50,6%","Débit moyen au 13 février 2024: <span style='background: #9ecae1; display: inline-block; padding: 2px; padding-bottom:0'>+50,6%</span> par rapport à la moyenne 1990-2020 à cette période."
